Text,Top1_Emotion,Top1_Probability,Top2_Emotion,Top2_Probability
그래도 나는 자부심이 있어요.,5,0.9281496405601501,4,0.028571806848049164
좋아요 삼계탕. 이 근처에 잘 하는 곳 아세요?,5,0.9390012621879578,4,0.02329808473587036
그랬지. 그래.,4,0.8984163999557495,5,0.0701497346162796
아 거기 삽살이 사는데요?,4,0.4999113380908966,0,0.2436300665140152
친구 왜 없어. 은이씨 있잖아.,4,0.4935075640678406,3,0.35436365008354187
아 맞다. 우리 이름 써야지.,4,0.9142534136772156,5,0.05133172124624252
삼촌 나 삼촌 안경 써 봐도 돼?,4,0.8767675161361694,0,0.059123847633600235
에이 시험이 쉬울 수도 있잖아. 상대평가니까 등수로 하자.,4,0.8483729362487793,5,0.10486932098865509
 오빠가 나 미국을 뭘 보내. 뭔 마일리지를 긁어 모아.,4,0.8801074624061584,5,0.049146056175231934
으악 거미!,1,0.8885154128074646,5,0.043998945504426956
"내가 축하받을 일이니, 수연이한테나 축하한다고 말해 줘.",5,0.8076663613319397,4,0.15084779262542725
가기 싫다고 했는데 자꾸만 가야 된다고 그러잖아.,6,0.6333009600639343,7,0.11831725388765335
아닌데? 어제 비도 왔는데?,1,0.446666419506073,0,0.44523754715919495
뭐 하는 자식이야?,2,0.5383612513542175,0,0.17584095895290375
또 어디가냐?,4,0.9382297396659851,0,0.026398031041026115
뱃살이 어디있어. 내 눈엔 하나도 안 보이는데.,1,0.6854384541511536,0,0.23176349699497223
근데 나도 이번에 한 번 더 맞아 보려구.,4,0.7127343416213989,5,0.2094700187444687
"바보냐. 선물 주고, 케이크하고, 게임기 하고 했잖아.",2,0.4838368892669678,6,0.2772105932235718
그래?  어쩐다니. 남자 잘못 걸렸구나.,3,0.6804614067077637,0,0.11701886355876923
"이렇게 큰 쿠션을 베고 자면서, 선생님들을 무시하는 게 아니라고?",2,0.5411046743392944,6,0.19127443432807922
갈비를 해. 갈비를.,4,0.896223783493042,5,0.07135218381881714
엥? 콩이?,1,0.849698543548584,0,0.08160661160945892
옛날에 할머니랑 같이 살아서 그런가봐요.,4,0.8456335067749023,5,0.0617491751909256
이 나이에 무슨 새 장가요. 그냥 이렇게 사는거지.,4,0.354530394077301,3,0.3369033634662628
미국? 왜?,1,0.5302255153656006,4,0.3129971921443939
그건 아닌데… 너무 선머슴 같잖아.,0,0.7740292549133301,6,0.06932658702135086
내가 어떻게 밥을 차려 먹어?,0,0.6075565218925476,2,0.15099401772022247
아파서 시험을 못 쳤다고? 너 진짜 죽어야겠다?,2,0.5990543365478516,0,0.13240264356136322
너 소개팅인지 뭐 그런거 해볼텨?,4,0.9072936177253723,5,0.05681397393345833
물건 보여드릴게요.  보시다시피 새것처럼 깨끗하구요.,4,0.8735255002975464,5,0.09179038554430008
아니 당신이랑 같이 가려고 깨웠는데 안 일어났잖아.,2,0.4663233757019043,0,0.22338418662548065
시골에서 자라셔서 잘 아신데요. 쥐…,4,0.8010534644126892,0,0.12783585488796234
승재씨는 나를 사랑하기는 했어?,0,0.470344215631485,1,0.24440744519233704
"몇살이긴, 서른 넷이지. 나이는 어디로 먹었는지.  너 데려갈 신부한테 벌써 미안하다 이 놈아.",3,0.9029489755630493,4,0.024516502395272255
언제? 니가 화를 워낙에 자주 내야지.,6,0.3463810086250305,3,0.20145492255687714
아 난 또 뭐 때문에 그러나 했네… 장모님은 치킨을 좋아하시잖아.,0,0.529296875,4,0.21908117830753326
나는 너 친구로 생각 안 해.,6,0.3941043019294739,4,0.20932774245738983
뭐??? 아... 엄마!!!,1,0.4578331708908081,0,0.34549784660339355
방금 장모님한테 전화 왔는데 아이가 열이 심하다고…,0,0.4474197328090668,3,0.346623033285141
대여요..? 촬영? 여기서 촬영을 한다고요?,1,0.4574638903141022,0,0.4378761947154999
"선배님 피부, 비결이 뭐예요?",4,0.8386150598526001,5,0.11787843704223633
어휴. 알았어요 선생님.,0,0.5161782503128052,4,0.3394698202610016
할머니 알면 쑥쓰러워하시겠다.,0,0.5834407806396484,3,0.193215012550354
어 근데 여기 도색이 좀 벗겨졌어요.,0,0.5206112861633301,3,0.15506699681282043
그러면 나 숙제 도와주면 안돼?,4,0.856825590133667,5,0.06812816858291626
아니야 아니야. 이리 와 봐. 뭐 땜에 그러는데?,0,0.37077927589416504,4,0.36877426505088806
어머어머 그럼 소개팅으로 만난거야?         어떤 사람이야? 얼마나 됐어? 나이는 어떻게 돼?,1,0.8992381691932678,0,0.035125020891427994
"네, 사모님.. 가서 다시 세탁 해둘게요. 죄송합니다.",3,0.8996947407722473,4,0.0296366848051548
 아싸. 나도 180 넘었으면 좋겠다.,5,0.9308355450630188,4,0.027897728607058525
어른 되면 수학은 할 일이 많이 없긴 하지.,4,0.871376097202301,3,0.049442458897829056
아 너무 힘들어 진짜..,3,0.9033620953559875,6,0.02315148338675499
니것도 아니 잖아.,0,0.40756386518478394,4,0.32971805334091187
"맨날 먹는건데, 그래서 맛있냐고.",6,0.5953642129898071,0,0.1945161521434784
근데 너.. 갈수록 상담 오는거에 재미 붙이는거 같다?,4,0.8675024509429932,5,0.057943493127822876
에이 아무리 그래도 딸 나이를 까먹어? 말도 안돼.,0,0.6723494529724121,1,0.12307269871234894
뭘 기억이 안나. 	어머니 돌아가셨을 때 니가 몇 살이었지?,4,0.8891568183898926,0,0.04927108809351921
너는.. 외할머니는 어버이 아니야?,0,0.5446861386299133,1,0.2751854658126831
아.. 질척질척 짜증나.,6,0.7320020794868469,7,0.10108150541782379
 아버님이 너무 동안이셔서 그래요.,6,0.3216152787208557,7,0.23565399646759033
미나가 아이돌을 좋아해? 누구?,1,0.6713336110115051,4,0.17800267040729523
손님이 먹을게 없다고 하고.. 마침 우리 재료도 떨어졌으니까… 가능한 것 중에 좋은거 권해드린거 잖아요.,4,0.8896499276161194,5,0.03345005586743355
응. 아무래도 그렇겠지..,4,0.9178383946418762,5,0.030222289264202118
 뭐 이렇게 궁금한 게 많아?,4,0.8983879089355469,0,0.05767134949564934
"그럼, 자유영도 못 해?",4,0.40964415669441223,0,0.20341795682907104
"그래?  	여보세요? 네 언니. 아니 다름이 아니라, 형준이가 지금 여기 있어서요. 	네… 네? 아 네.. 네 알겠어요 언니. ",4,0.892535388469696,0,0.06756497174501419
 헤헤.,5,0.8904204964637756,1,0.031025761738419533
우리 나라도 홍수 난 적 있어. 방심하면 안 돼.,3,0.44459402561187744,0,0.3258494734764099
회사 너만 다니니? 나도 바깥일 하거든?        빤스도 없이 쫓겨나기 싫으면 입 다물자.,6,0.5261129140853882,4,0.1669028401374817
한 입 줘? 많아서 그래. 한 입 줄게. 컵 가져와.,4,0.926701009273529,5,0.03569091483950615
"어. 성철 아저씨가 샌드위치를 하나 사서 냉장고에 넣어 놨는데, 미영이가 밤새 그걸 먹은거야. 근데 아저씨가 그걸로 막 식충이니, 기생한다느니, 막말을 막 했대.",0,0.6591116786003113,6,0.10057766735553741
"이렇게, 여기 누워 자지.",4,0.6161781549453735,5,0.34314316511154175
그래? 뭐 작은 역이라도 하고 싶은데. 요즘 연기가 너무 하고 싶다 야.,3,0.7893130779266357,6,0.09292685240507126
앞머리는 기를거고 기장만 좀 쳐주세요.,4,0.9047731757164001,6,0.027216173708438873
너무 좋아. 오랜만에 맥주도 땡기고 밤새 수다 떨자. 솔직히 우리 하루는 있어야 돼.  잠깐 잠깐 만나는 걸로는 이야기를 다 못 끝낸다구.,5,0.9234713912010193,4,0.033690083771944046
 음… 알았어. 대신 말 잘 들어야 된다?,4,0.7985437512397766,0,0.13004325330257416
" 손님, 저희 상품권도 있거든요. 그건 어떠세요?",4,0.5236446261405945,0,0.3566884696483612
"지은이 또 뭐 먹었는지 까먹었으면 놀리려고 했는데, 기억 났나 보네.",3,0.394677996635437,4,0.20441457629203796
이미 선약이 있나?,4,0.5223440527915955,5,0.20557928085327148
"아무리 여자들을 만나봐도 ‘이 여자가 내 부인이다.’,              ’이 여자랑 내 미래를 함께 해야겠다.’... 뭐 이런 생각이 도저히 안 들어서...",3,0.647121250629425,0,0.23480620980262756
왜요? 같은 작업인데 왜 더 비싸져요?,1,0.5261964201927185,0,0.37910395860671997
"아니, 가끔 학교에서 수요일 급식으로 나오면 좋지. 	근데 요즘 맨날 카레만 먹고 있잖아.",3,0.41798701882362366,4,0.263450026512146
속상할게 뭐 있어. 자연의 섭리인데.,3,0.8837210536003113,4,0.03881661966443062
할아버지는 할머니랑 어떻게 만났어요?,4,0.9267447590827942,5,0.03570810705423355
변성기..? 변성기가 오면... 어떻게 되는 건데?,0,0.5194972157478333,4,0.28155791759490967
아니 지금 계속 적성시험 보는 것 때문에 공부하는데 알바를 언제 해 내가.        엄마는 하나밖에 없는 딸 학원도 못 보내줘?        나 진짜 서러워.,3,0.8129740953445435,0,0.04801025241613388
"아, 노트북이 또 뻑났네.",6,0.6579042077064514,0,0.09890761971473694
알았어. 근데 형은 이게 재밌어?,0,0.49304699897766113,4,0.31782832741737366
"기술이 좋아지니까, 그래도 요새는 라식 수술이 많이 좋아졌다고 하더라고.",4,0.7758694887161255,5,0.1477263867855072
이거 무슨 냄새야! 냄새가 엄청 좋은데? 뭔가 엄청 맛있는 냄새가 나...,5,0.9227825403213501,4,0.029417483136057854
 저 주시면 돼요.,4,0.8778027892112732,5,0.08809833228588104
"허리가 이런데, 운동을 어떻게 해. 	 그냥 빨리 죽어야지.",3,0.45256054401397705,0,0.34431231021881104
네..? 무슨 말을 그렇게 하십니까?,0,0.6108445525169373,1,0.2867126166820526
그게 무슨 욕이야.	 사전 찾아봐. 사투리라고 나오지.,0,0.7054327130317688,6,0.09731489419937134
응 원래 그런 법이야.,4,0.9463437795639038,5,0.0168474018573761
아 나도.. 나도 옆 방 충전기에 꼿아놨는데..,0,0.6767768263816833,4,0.15882936120033264
네… 한번 가서 볼 게요.,4,0.9474990367889404,5,0.020251881331205368
"토익이든 내신이든, 영어는 하나 잘하면 다 잘하는거야. 	똑같은 언어잖아.",4,0.8344515562057495,5,0.11391858011484146
아니야? 친구인가 그럼?,4,0.5754842758178711,0,0.2172534316778183
할머니는 왜 맨날 은행에 가요?,4,0.8953205943107605,0,0.04132740944623947
그래서 니가 생각하기에 니가 가진 재능이 뭔 거 같아?,4,0.9060042500495911,5,0.044978298246860504
오빠도 숙제야?,4,0.8664377927780151,1,0.04079727083444595
응 그랬대나봐. 같이 공부하면서 사겼대.,4,0.9036517143249512,5,0.06400685757398605
참… 좋은 걸 가져와도 이런 대접이니.. 밥벌어 먹고 살기 힘들다 힘들어,3,0.8988621830940247,0,0.02630414254963398
교장 선생님이 우리 지우 지켜볼거야.,5,0.40635448694229126,4,0.31904521584510803
그럼 뭔데 이렇게 자꾸 살림을 하려 들어. 일하는 애가.,3,0.3336624503135681,6,0.328330934047699
그러게 말이야.. 근데 법으로 어떻게 할 수가 없대.,0,0.6345638036727905,4,0.17085343599319458
네. 이거 교수님이랑 따로 면담하는 거라.,4,0.8824815154075623,0,0.05425286293029785
 보험 하나만 들어줄래?,4,0.8765808343887329,5,0.07074891775846481
엄청 컸어요. 언니 마지막 봤을 떄가 10개월이었을 때니까.  지금 벌써 28개월이에요.,5,0.8818284869194031,1,0.03686947748064995
"근데, 올케가 좋아한다며?",1,0.5510417819023132,4,0.24215105175971985
"아, 이모 만나러 가신거예요? 그럼 늦게 들어오시겠구나.",4,0.9413490295410156,0,0.017113368958234787
아 왜~ 하자. 응?,4,0.8711217641830444,0,0.05432837828993797
알았어. 그럼. 꼭 일 곱시 전에 와야 돼. 알았지?,4,0.34882858395576477,0,0.3200012743473053
"연아야, 너 옷 어디서 샀어? 너무 예쁘다.",5,0.6138463616371155,1,0.2614174485206604
그래... 나도 아주 걱정이야. 네 월급이나 제대로 줄 수 있을지 모르겠다..,0,0.5697363018989563,3,0.2870272099971771
제가 인물이 없어서…,3,0.5248541831970215,0,0.1835896521806717
그래.. 뉴스에 자꾸 나오더라.,4,0.9052104353904724,5,0.041714612394571304
"요즘? 나 한참 바쁠때잖니. 이번에 이사 되고 나니까, 회사 일이 더 바빠져서 눈코 뜰 새가 없다.",3,0.7494431138038635,4,0.13664093613624573
"제 요리 실력 아시면서, 굳이 또 물어보시는 거에요?	 제가 또 솜씨 한번 발휘해 드려요?",5,0.8959984183311462,7,0.02326650358736515
나는 리조또 시킬꺼야. 그게 죽이지 뭐.,2,0.43148669600486755,6,0.1585065871477127
일? 무슨 일?,1,0.8347198963165283,0,0.06996242702007294
제 나이가 왜 궁금한데요. 그쪽 나이부터 까시던가요.,4,0.5666305422782898,0,0.2869180142879486
할머니...,4,0.8425340056419373,3,0.05507652461528778
생각만 해도 좋으니까 그렇지.,5,0.8416880965232849,4,0.10791191458702087
네. 박물관은 재미 없대요.,3,0.48238956928253174,6,0.3263665437698364
그렇게 금방은 아닐거야.,4,0.9266911745071411,5,0.04363241791725159
그래도 싫어! 엄마는 바보야!,6,0.4552597105503082,2,0.31629565358161926
잘못 가르치는 건 아닌 것 같은데… 가끔은 그래도 재미있을 때도 있거든요.,5,0.9228135943412781,4,0.03545280545949936
"아이고야, 똑부러진다. 종호 딸 아니랄까봐.",0,0.6595984101295471,6,0.07313606142997742
할머니도 모기 있으면 잠 못 자는구나? 나도 그래.,0,0.5042166709899902,3,0.32459941506385803
둘이 있을 때 에어컨 틀어?,4,0.3598262369632721,0,0.3436625301837921
김한별이요.,4,0.9343770146369934,5,0.0353986881673336
어? 결혼한대?,1,0.8674207925796509,0,0.056495118886232376
"야, 너 좋아하지 마.",6,0.5861517786979675,2,0.17581939697265625
진짜… 앞뒤가 잘 안 맞네요.,0,0.7173973917961121,6,0.11192531883716583
제가 술을 또 즐기는 편이 아니라…,3,0.7006174921989441,0,0.15551795065402985
민망해? 너 지금.. 민망하댔냐?,1,0.7408505082130432,0,0.1970117688179016
네 엄마. 엄마 차 타고 가면 안돼요?,4,0.5141121745109558,0,0.29360488057136536
음. 한 달에 한 번씩 몸에서 나쁜 피를 내보내는 거야.,4,0.9483470916748047,5,0.017759472131729126
네. 제가 버렸어요. 왜 그러세요?,6,0.27680855989456177,2,0.2564307451248169
그 어려운 연애 나도 한번 해 보고 싶다.,4,0.7284785509109497,5,0.16485565900802612
하여튼 아빠가 걱정이 많으셔.,3,0.81801438331604,0,0.09213190525770187
쨉이 안되지. 내가 한 접시 내줄 게 기다려봐.  아들! 여기 모듬으로 하나 내와!,4,0.7737977504730225,5,0.16505208611488342
사장님… 시간 괜찮으신지.,4,0.8470274806022644,0,0.07397807389497757
우리 세대에 대해 노력을 해! 통역이 필요 없게!,4,0.8495702147483826,5,0.11046595126390457
"우리가 점점 꼰대가 되어 가는 걸 수도 있지. 그리고 솔직히 요즘 애들 똑똑하긴 하잖아. 왜, 김 과장 속을 썩이는 젊은이가 있어?",5,0.4364365041255951,4,0.40172725915908813
"애도 예쁘고 남편도 좋은데, 지금 내 자신이 좋은지는 잘 모르겠어.",3,0.7974851727485657,0,0.10803994536399841
그러게나 말이다. 고삐풀린 망아지들같어. 호석씨 검사는 언제 받으래?,6,0.4135904312133789,2,0.3498505651950836
방역으로 안되는데. 그런 걸로 소탕이 될까?,0,0.7919182777404785,6,0.05552322044968605
어제 치킨 먹었어? 나는 못 먹었는데?,3,0.3537874221801758,6,0.24665343761444092
아니.. 2호점은 그 쪽에서 내고 싶대. 아직 자리 잡지도 않았는데.. 벌써부터 다른 사람한테 지점을 내주는게 부담스러운가봐.,3,0.7147310376167297,0,0.1237332746386528
 그래? 	우리 현우 매일이 이렇게 심심해서 어떡할까? 	학원이라도 하나 더 다닐까?,4,0.5951725244522095,3,0.2879387438297272
잘 해놓긴 뭐얼.,5,0.7683068513870239,4,0.18608438968658447
경찰에 신고한다고 뭐가 달라지겠어요? 영희 자매님은 자발적으로 저희 교회에 헌신하고 계신건데… 제가 납치를 한것도 아니고.. 감금을 한 것도 아니고…,0,0.7497223615646362,1,0.06424609571695328
"내가 요즘, 완~전 잘해드리고 있잖아. ",4,0.6948348879814148,5,0.2536342144012451
친구분이 마음을 열지 않던가요?,3,0.34756436944007874,4,0.3082989454269409
"우리 동생은 안 그럴건데? 엄청 예쁘고, 똑똑할건데?",5,0.8111891746520996,4,0.05711091682314873
이모 나 뭐 하나만 물어봐도 돼?,4,0.9001466631889343,0,0.05163896828889847
독서실 얼마 안해 끊어줘. 형준이 조용히 시켜주던가.,4,0.30465006828308105,6,0.27549341320991516
그럼 마셔도 돼. 열아홉이나 스물이나 그게 그거지. ,4,0.9477740526199341,5,0.02317965403199196
아 세 개 남은 거 그냥 먹었다! 쪼잔하게 왜 그래?,2,0.46116048097610474,0,0.18061432242393494
저녁 뭐 먹고 싶은 거 있어? 해줄게.,4,0.6937044858932495,5,0.2624746859073639
그것도 괜찮네.,5,0.583228588104248,4,0.3527713119983673
그냥 돼지?  나는 미식하는 돼지야.,4,0.9351309537887573,5,0.037081118673086166
니가 주름이 자글자글하다고하면 나는 어떡하니.,6,0.37201163172721863,0,0.2201087325811386
저는 수학하고 논술이요.,4,0.9369041919708252,5,0.023694561794400215
내일 영어랑 가정이랑 체육이요.,5,0.568747878074646,4,0.34978991746902466
그치. 그래도 언니 정도면 자기 길 꾸준히 엄청 잘 가고 있는 건데.,3,0.7178816795349121,4,0.18480156362056732
그래... 입시 제도에는 헛점이 많지. 하지만 입시만을 위해서 사는건 아니잖아?입시보다 더 중요한게 있다는걸 잊지마.,6,0.3754911720752716,3,0.21498937904834747
내가 전에 말한 내 동기 있지? 미국에서 같이 공부했다는?,1,0.6415199637413025,4,0.1557660698890686
고모 나 배고파.,3,0.8668924570083618,4,0.038069434463977814
나 이상한 사람 아니야.,2,0.5264816880226135,6,0.1569458544254303
아 저는 정확하게 수정을 했는데요.,4,0.9086270928382874,0,0.03466957435011864
내가 뭐?,0,0.613534152507782,4,0.16688138246536255
"하 참, 그러니까 고양이가 어디서 나서 키워.",0,0.7865868806838989,1,0.05738469585776329
"네, 거기 카운터에서 일했습니다.",4,0.9121556282043457,5,0.05870407819747925
나는 외할머니하고 친할머니 있어요.             외할머니는 우리 엄마네 할머니고요. 친할머니는 우리 아빠네 할머니에요.             그럼 할머니는 누구에요?,4,0.8541359901428223,5,0.09890222549438477
오늘 어디가 아파서 왔어요?,4,0.4949778914451599,3,0.27352774143218994
어휴... 1년 이상 쓰신다구요?,0,0.6255900263786316,1,0.274139940738678
첫 월급 받으면 꼭 선물 사주고 싶었어!,5,0.8884463906288147,4,0.03911833465099335
많이 아프면 병원에 가야지. 니 엄마 병원에 가자.,4,0.9125080704689026,3,0.030805526301264763
아직 별로 안 늦었는데요? 	11시밖에 안 됐잖아요.,0,0.7443407773971558,4,0.1118740364909172
"아휴, 먹는게 문제가 아니라 빼는게 문제니까 그러지…",0,0.6716101765632629,4,0.10329387336969376
카메라? 너 있잖아.,0,0.4164874851703644,1,0.33140718936920166
아니야. 무서운 거 아니야. 엄마도 할머니도 다 했는걸?,0,0.8122957944869995,1,0.051217593252658844
"허... 	 오빠는 그렇게 일만 해서, 결혼 언제해?",3,0.8334481120109558,4,0.05708803981542587
엄마가 미안할 게 뭐가 있어. 내가 공부를 다른 사람들보다 많이 하는건데. 대학까지 다 도와줬잖아.,5,0.7168380618095398,3,0.1699555367231369
저한테요? 왜요?,0,0.5866349935531616,1,0.28501543402671814
"잘됐어, 그럼. 고등학생 되기 전에 헤어져.",3,0.524879515171051,4,0.29791003465652466
"이,이름은 몰라요. 그런데 양평중학교는 맞는 거 같아요... 아는 사람이에요?",4,0.6575158834457397,0,0.20009446144104004
쉬라고요? 저 진짜 쉬어도 돼요?,0,0.6442030072212219,1,0.14652220904827118
음… 만화 같은데서 많이 보기는 했는데. 근데 해양생물이 뭐야?,0,0.506007969379425,4,0.338228315114975
물에 빠진 닭은 싫다고 누누히 말했잖아요.,6,0.6381275653839111,2,0.15206165611743927
니가 많이 노력한게 느껴져. 정말 고생 많았다.,3,0.8809962868690491,5,0.04304732382297516
왜요? 저 지금 게임 중인데.,4,0.8495693802833557,0,0.09747243672609329
은혜 엄마가 이번 주에는 일이 생겨서 제가 대신 왔네요. 저도 평소에 선생님을 자주 찾아 뵈었어야 하는데...,3,0.4872136116027832,4,0.39554083347320557
지금도 이거 봐. 누가 할머니한테 이렇게 말해?,0,0.6601644158363342,6,0.12193961441516876
답 정했어?,4,0.939321756362915,0,0.023242780938744545
그게… 치과 치료가 그렇게 잘 안돼요. 지금은 너무 썩어서 얼른 빼야 돼.,3,0.4267911911010742,0,0.22691673040390015
" 그건 그렇네. 에휴. 	  작은 엄마는 무슨 죄야 대체. 부자가 다 강성이어서, 같이 살 지도 못하고  그 사이에서 작은 엄마만 불쌍해. 진짜.",3,0.8982067704200745,0,0.02825690060853958
 지금 하는거지?,4,0.9433187246322632,5,0.02653403952717781
"엄마, 이게 다 시발비용이라고.",4,0.9300769567489624,5,0.027881214395165443
 얼어 죽겠다.,3,0.8580704927444458,0,0.03562161326408386
"그랬군요.. 저도 여기 바로 근처 살아요, 언니.",4,0.7355261445045471,1,0.1296430230140686
아… 또 잔소리 한다…,6,0.671463668346405,0,0.11170877516269684
"당연하지. 그게 다 경험에서, 나오는 얘기에요.",5,0.6224857568740845,4,0.32884734869003296
늙은이한테는 하루 하루가 고비야.,3,0.8903481364250183,4,0.02515195682644844
그 때 만난다는 그 사람이랑 잘 만나고?,4,0.8365675210952759,5,0.10439223796129227
음…그래도 뭔가 해야 되지 않나 싶은데.,4,0.7108674049377441,0,0.13146303594112396
일단 음료부터 시켜. 여기 1인 1 음료 주문해야 돼. 안 그럼 쫓겨나.,4,0.6847209930419922,3,0.13944682478904724
"휴… 교수님한테는 별로 어려운 내용 아니시겠지만, 저희한테는 엄청 어렵다구요.",3,0.8942587971687317,0,0.028298329561948776
"그럼. 상준이 그 녀석, 할머니가 아주 혼내 주마. 지은이한테는 이렇게 훌륭한 할머니랑 훌륭한 엄마가 있는데. 아, 상준이 녀석은 이렇게 훌륭한 가족이 없을걸? 그러니까 그렇게 못된 짓을 하지.",2,0.44707927107810974,6,0.1604020744562149
어 그거…... 엄청 큰 냄비 아니었어요? 우리집에 있는 냄비 중에서 제일 큰 거 같은데?,1,0.5795789361000061,0,0.23879647254943848
그치. 삼촌이 비빔밥 엄청 잘 해.,5,0.8393159508705139,4,0.11722426861524582
형 여자친구는 형이 여자들 얼평하고 다니는 거 알아?,0,0.3948993682861328,2,0.21378527581691742
이 자식이!,2,0.62083500623703,6,0.1764562875032425
네 맞는데… 왜 그러세요?,0,0.7151877284049988,4,0.16278715431690216
"모임은 뭐 와장창 파토 났겠네. 이걸 안됐다고 해야 되나, 부럽다고 해야 되나?",0,0.4957592785358429,3,0.20735596120357513
"그래. 개천에서 용난다는 것도 다 옛말이더라고. 내 동기들만 봐도, 진짜 다 재벌에다.. 잘 사는 부잣집 애들이야.",3,0.8045720458030701,4,0.07249139249324799
응.. 가봐야 할 거 같아…,4,0.9038599133491516,0,0.043929312378168106
 아…. 요즘에 다들 작업을 안 하나봐. 방학이라.,3,0.7487486004829407,4,0.11585338413715363
민지가 취한 거 얼마나 싫어하는 지 몰라서 그러냐.	 그새 까먹었지.,3,0.33854278922080994,0,0.2687586545944214
이제 서준이도 유치원 다니잖아.,4,0.8786498308181763,5,0.04704401642084122
할 말이 없으면 그냥 하지마.,6,0.6935164928436279,2,0.12856319546699524
운동이 당연히 힘들지.,3,0.4695669114589691,4,0.21474221348762512
그럼 이거 영어에요?,4,0.8871779441833496,0,0.054205428808927536
네. 수빈 애미도 거기서 잘 지냈어요. 애들도 좋아하고.,5,0.9154898524284363,4,0.04630883410573006
헛소리. 오빠는? 오빠 공익 근무 했잖아!,0,0.6886159777641296,1,0.1627064049243927
뭐에요! 왜 소리 지르세요?,0,0.6872192025184631,1,0.16146999597549438
땅 꺼지겠다 웬 한숨이야?,0,0.7470241189002991,1,0.11979147791862488
"네, 감사합니다 선생님..",5,0.9203892350196838,4,0.03552524745464325
"저희 브랜드가 좀 비싸긴 한데, 그만큼 질도 좋고 디자인도 제일 예뻐요.",5,0.9342594146728516,4,0.03043786622583866
내가 요즘 엄마한테 너무 신경을 못 썼지?,3,0.8471848964691162,6,0.050360340625047684
그래서 내가 거울을 막 엄청 찾아 다녔다?,4,0.5235897898674011,5,0.20883703231811523
네? 훈이가요? 걔 절대 그런애로는 안 보였는데… 어떻게 그런 일이…,1,0.5486463904380798,0,0.3636387288570404
"흠...내 돈으로 집을 한 채 딱 해 왔어야 되는데, 미안해.",3,0.9117074012756348,0,0.020378034561872482
누가 죽었는데요?,1,0.7319499850273132,0,0.12405989319086075
아 진짜 쫌팽이. 나 운전 잘한다고.,5,0.905157208442688,1,0.021539295092225075
퇴근하고 은혜 엄마랑 한번 이야기 해 봐야겠어요.,4,0.9182292222976685,3,0.027343174442648888
"막 달리면, 빨리 갔다 올 수 있는데.",3,0.8528745770454407,4,0.04184957966208458
네에....,4,0.8387979865074158,0,0.108261339366436
"뭉클해. 꼭 라디오 사연 같은 이야기네. 사실 오늘 회사에서 엄청 짜증나서, 인류애가 나락으로 떨어졌는데… 엄마 이야기 들으니까, 조금 힐링 된 거 같아.",5,0.8988770246505737,3,0.037618353962898254
"그래도 물도 안줘도 오래 살고 몸에도 좋은 향기가 나오고, 얼마나 보고 있으면 마음이 편안해 지는데~",5,0.8812971115112305,4,0.07549431920051575
페트병 있잖아. 거기에 물 얼려서 끌어안고 자.	 근데 그것도 중간에 녹아서 깨고.,4,0.9157392978668213,0,0.036982666701078415
헐. 개불쌍..,1,0.8991691470146179,0,0.03547712415456772
응. 치매는 진짜 무서운거야... 안 좋은거고…,3,0.5646263957023621,0,0.2893334627151489
그래서 맛있는 건데? 듣기로는 그 옆에 빵집에서 매일 빵가루를 받아 쓴다고 하더라고.,4,0.8310952186584473,5,0.13637995719909668
이번에 또 가면 애들이 놀릴까봐.,6,0.5345305800437927,3,0.19813188910484314
그럼 어떻게 해.. 119 부를 정도는 아니란 말이야.,0,0.7484071254730225,4,0.12723635137081146
"그건 너가 확인해봐. 게임 너무 많이 하지 말고, 티비도 너무 오래 보지 말고. 그것만 다 하고 나서 바로 방에 들어가서 숙제 해!",6,0.4289657175540924,2,0.2595350444316864
사형 선고겠죠. 그리고 바라는 바입니다.,4,0.9037852883338928,5,0.04294349253177643
아.. 됐어요. 말하기 싫으면 안 하셔도 돼요.,6,0.42366766929626465,4,0.23049414157867432
"그게 비교야. 어? 나라고 백수이고 싶겠어?       나도 얼른 취직해서, 아버지한테 보란 듯이 효도하고 싶다고요.",4,0.46424955129623413,0,0.20976874232292175
"아니, 대학 중요한 거 나도 아는데. 진짜 엄마는, 나를 사람으로 보는 게 아니라         본인 자랑거리로 생각하는 것 같아.",3,0.42187973856925964,6,0.19746187329292297
아 진짜 떨어지는 꿈 꾸면 키 큰다니까?,0,0.3976671099662781,1,0.28214454650878906
그걸로 언니랑 싸웠다며.,0,0.5253683924674988,1,0.25401660799980164
네. 저도 됐습니다. ,4,0.7868704795837402,5,0.15838950872421265
"엄마 닮았다니, 영광이네요.",5,0.923860490322113,1,0.02596980147063732
그런게 뭐야? 너 정민이 좋아하지? 고민 있으면 이모한테 말해봐.,4,0.7708237171173096,0,0.15555018186569214
좋지요! 아 형님 그런데 오늘 보니까 아주 체력이 끝장 나시더만. 나보다 훨씬 쌩쌩하네?,5,0.7895384430885315,1,0.13409073650836945
아니에요. 저희는 그런 사이 아니에요. 저희는 진짜.. 진짜로 어쩔 수 없이 이렇게 된거에요..,0,0.37560513615608215,2,0.36505231261253357
그래. 다 바꿨다. 어쩔래?,4,0.7440506219863892,3,0.07761935144662857
"산을 며칠동안 뒤졌는데도, 근명군의 흔적은 없었던 거죠?",4,0.8577561378479004,0,0.05529194697737694
